band_1,band_2,band_3,band_4,x,y,z
1212.0,1169.0,484.0,182.0,673166.526,9371292.505,-2.483953
930.0,958.0,690.0,218.0,673376.641,9371391.685,-0.803054
1220.0,1246.0,785.0,202.0,673352.997,9371440.676,-0.866161
1312.0,1507.0,1154.0,292.0,673321.819,9371352.226,-0.913054
1344.0,1517.0,1181.0,279.0,673452.963,9371324.958,-0.914126
1179.0,1270.0,952.0,242.0,673354.694,9371373.231,-0.723054
1286.0,1260.0,551.0,171.0,673299.729,9371199.435,-2.137473
1358.0,1498.0,1067.0,253.0,673308.66,9371349.871,-0.693054
1188.0,1230.0,727.0,187.0,673364.167,9371447.767,-1.386161
1077.0,981.0,384.0,186.0,673213.64,9371319.964,-3.249245
1358.0,1498.0,1067.0,253.0,673308.641,9371349.877,-0.713054
1121.0,1168.0,687.0,192.0,673279.479,9371208.504,-1.627357
1053.0,960.0,394.0,190.0,673231.299,9371334.895,-3.316161
943.0,773.0,330.0,197.0,673129.836,9371180.33,-3.2436
1286.0,1407.0,921.0,208.0,673265.551,9371296.946,-0.826773
1223.0,1380.0,1034.0,275.0,673340.512,9371361.257,-0.683054
879.0,718.0,366.0,189.0,673180.254,9371090.066,-2.440746
1294.0,1428.0,1052.0,254.0,673323.216,9371286.801,-0.683955
1185.0,1259.0,859.0,206.0,673233.673,9371278.1,-1.446773
1116.0,1109.0,606.0,172.0,673196.374,9371255.012,-1.136773
898.0,695.0,326.0,200.0,673108.006,9371166.146,-6.2336
899.0,769.0,382.0,194.0,673135.43,9371183.84,-2.2336
1280.0,1291.0,649.0,177.0,673283.936,9371205.094,-1.647357
879.0,718.0,366.0,189.0,673182.541,9371090.942,-2.510746
916.0,875.0,533.0,206.0,673048.96,9371073.53,-1.240406
879.0,718.0,366.0,189.0,673181.784,9371090.673,-2.480746
1286.0,1407.0,921.0,208.0,673263.322,9371296.523,-0.896773
1220.0,1246.0,785.0,202.0,673352.344,9371440.29,-0.876161
1056.0,941.0,383.0,190.0,673228.751,9371332.776,-3.476161
1133.0,1242.0,931.0,243.0,673426.856,9371295.334,-0.750809
758.0,563.0,331.0,204.0,673107.399,9371041.479,-5.894119
1206.0,1343.0,1030.0,257.0,673449.045,9371319.459,-1.084126
1294.0,1428.0,1052.0,254.0,673321.748,9371285.595,-0.693955
904.0,902.0,472.0,185.0,673142.685,9371188.983,-1.1236
1086.0,1156.0,862.0,241.0,673325.449,9371416.824,-1.306161
1369.0,1551.0,1262.0,359.0,673468.409,9371345.808,-0.770699
1017.0,1021.0,627.0,197.0,673025.987,9371072.859,-1.162304
1077.0,976.0,391.0,180.0,673204.918,9371312.656,-3.189245
976.0,1043.0,797.0,258.0,673414.875,9371292.661,-1.274126
918.0,783.0,372.0,186.0,673098.482,9371223.584,-2.689245
1116.0,1109.0,606.0,172.0,673195.779,9371254.625,-1.176773
1355.0,1532.0,1132.0,269.0,673301.119,9371322.02,-0.746773
1189.0,1275.0,810.0,189.0,673224.582,9371275.37,-0.926773
1263.0,1388.0,1053.0,260.0,673432.366,9371320.689,-1.127422
906.0,764.0,360.0,190.0,673034.537,9371091.22,-3.320406
976.0,1043.0,797.0,258.0,673411.317,9371296.204,-1.104126
908.0,702.0,320.0,189.0,673160.686,9371103.74,-6.030534
1357.0,1505.0,1142.0,283.0,673310.044,9371349.868,-0.683054
1175.0,1271.0,833.0,201.0,673246.991,9371285.51,-0.826773
890.0,826.0,439.0,220.0,673204.417,9371099.649,-1.190746
1122.0,1189.0,793.0,214.0,673347.535,9371437.108,-0.886161
994.0,902.0,385.0,182.0,673341.942,9371154.934,-2.697357
1383.0,1540.0,1265.0,352.0,673460.649,9371335.329,-0.747422
1017.0,1021.0,627.0,197.0,673027.138,9371078.818,-0.982304
1229.0,1371.0,1045.0,264.0,673396.22,9371271.434,-0.700809
1196.0,1339.0,1018.0,256.0,673400.19,9371351.401,-0.763955
1346.0,1443.0,1013.0,234.0,673434.929,9371377.374,-0.760699
1044.0,863.0,342.0,190.0,673319.086,9371146.567,-4.467357
966.0,788.0,322.0,174.0,673217.999,9371137.488,-5.287473
1083.0,1174.0,903.0,269.0,673408.684,9371280.697,-0.680809
1193.0,1149.0,507.0,185.0,673136.244,9371279.194,-2.313953
1185.0,1259.0,859.0,206.0,673230.876,9371278.782,-1.526773
998.0,1019.0,700.0,219.0,673386.33,9371399.801,-0.873054
1383.0,1540.0,1265.0,352.0,673462.005,9371334.105,-0.837422
1196.0,1339.0,1018.0,256.0,673401.49,9371352.397,-1.093955
1022.0,1103.0,802.0,235.0,673358.43,9371243.256,-0.760809
876.0,683.0,325.0,193.0,673049.964,9371126.68,-5.0236
1039.0,965.0,415.0,171.0,673200.875,9371309.349,-3.189245
955.0,798.0,328.0,177.0,673225.379,9371142.807,-4.987473
1017.0,1021.0,627.0,197.0,673026.201,9371074.257,-1.062304
869.0,665.0,322.0,183.0,673089.455,9371152.834,-7.3936
1378.0,1510.0,1158.0,281.0,673310.955,9371332.016,-0.969925
1278.0,1440.0,1112.0,264.0,673447.507,9371324.357,-1.014126
876.0,799.0,480.0,182.0,673268.609,9371176.364,-1.037473
938.0,726.0,333.0,188.0,673110.846,9371168.354,-5.9136
1305.0,1443.0,1073.0,247.0,673385.828,9371263.731,-0.710809
1195.0,1316.0,955.0,245.0,673298.448,9371391.279,-0.716161
1059.0,1088.0,628.0,188.0,673151.639,9371200.446,-1.0636
847.0,744.0,422.0,204.0,673065.929,9371065.281,-2.540406
880.0,753.0,347.0,187.0,673229.771,9371110.559,-3.270746
1276.0,1305.0,758.0,195.0,673328.864,9371221.472,-1.200809
1380.0,1527.0,1125.0,250.0,673462.423,9371373.782,-0.690699
1173.0,1242.0,827.0,199.0,673239.356,9371216.985,-0.753955
1426.0,1604.0,1309.0,373.0,673474.843,9371367.583,-0.670699
1545.0,1728.0,1462.0,454.0,673480.802,9371366.611,-0.680699
744.0,546.0,315.0,207.0,673078.446,9371047.405,-11.204119
1286.0,1260.0,551.0,171.0,673295.916,9371196.25,-2.117357
991.0,936.0,561.0,189.0,673150.612,9371177.871,-1.113953
1014.0,847.0,350.0,197.0,673003.39,9371126.587,-4.882304
1212.0,1169.0,484.0,182.0,673164.033,9371294.4,-2.463953
1135.0,1070.0,487.0,183.0,673173.159,9371241.94,-2.0336
1254.0,1389.0,1072.0,294.0,673385.702,9371340.264,-0.973955
1206.0,1343.0,1030.0,257.0,673448.592,9371317.213,-1.094126
870.0,775.0,471.0,199.0,673211.028,9371102.439,-1.320746
1172.0,1272.0,884.0,210.0,673230.563,9371244.845,-0.787357
758.0,516.0,303.0,200.0,673100.224,9371034.211,-9.844119
1318.0,1475.0,1032.0,227.0,673282.069,9371308.659,-1.196773
943.0,755.0,330.0,195.0,673027.895,9371164.15,-6.842304
1015.0,1016.0,552.0,199.0,673027.401,9371080.266,-0.932304
1020.0,855.0,342.0,171.0,673290.189,9371134.932,-4.450746
1246.0,1388.0,1032.0,253.0,673428.97,9371303.01,-1.104126
970.0,950.0,546.0,197.0,673121.549,9371055.057,-1.104119
1302.0,1445.0,1157.0,316.0,673373.737,9371329.097,-0.873955
1201.0,1132.0,450.0,185.0,673176.964,9371289.301,-2.729245
1206.0,1343.0,1030.0,257.0,673449.341,9371317.635,-1.094126
966.0,788.0,322.0,174.0,673210.596,9371131.556,-4.797473
758.0,516.0,303.0,200.0,673102.326,9371036.395,-7.174119
1148.0,1120.0,522.0,183.0,673155.867,9371222.989,-1.8136
843.0,724.0,355.0,188.0,673186.264,9371111.639,-2.527473
725.0,520.0,296.0,200.0,673096.654,9371029.784,-10.434119
927.0,802.0,378.0,190.0,673154.619,9371079.488,-0.970746
1188.0,1230.0,727.0,187.0,673360.211,9371445.287,-1.146161
1174.0,1088.0,441.0,177.0,673314.518,9371182.409,-2.927357
1077.0,976.0,391.0,180.0,673206.136,9371313.705,-3.319245
1048.0,883.0,355.0,191.0,672997.989,9371135.329,-4.782304
915.0,812.0,425.0,209.0,673072.049,9371073.115,-1.667191
860.0,642.0,321.0,185.0,673064.431,9371139.89,-7.7236
1220.0,1246.0,785.0,202.0,673354.974,9371441.922,-0.896161
1086.0,1156.0,862.0,241.0,673323.689,9371415.409,-1.206161
1015.0,1016.0,552.0,199.0,673028.014,9371088.475,-1.942304
860.0,653.0,309.0,191.0,673075.086,9371144.685,-8.4236
1152.0,1095.0,447.0,184.0,673181.976,9371280.958,-2.503953
1345.0,1499.0,1120.0,271.0,673319.642,9371353.488,-0.983054
847.0,744.0,422.0,204.0,673066.437,9371065.81,-2.630406
1194.0,1314.0,996.0,251.0,673432.805,9371305.826,-1.014126
1137.0,996.0,400.0,183.0,673321.734,9371177.126,-3.247357
937.0,941.0,573.0,189.0,673278.625,9371183.543,-0.977473
1342.0,1326.0,651.0,182.0,673315.975,9371212.056,-1.687473
1234.0,1229.0,646.0,196.0,673137.422,9371314.172,-1.653953
876.0,799.0,480.0,182.0,673261.682,9371171.354,-1.397473
1278.0,1440.0,1112.0,264.0,673447.91,9371323.971,-1.004126
905.0,817.0,461.0,203.0,673222.847,9371107.59,-1.710746
1263.0,1388.0,1053.0,260.0,673430.597,9371329.136,-0.994126
1093.0,1123.0,670.0,181.0,673203.455,9371260.581,-1.006773
1017.0,1021.0,627.0,197.0,673025.636,9371070.91,-1.032304
1219.0,1354.0,964.0,224.0,673299.802,9371267.705,-0.763955
1231.0,1321.0,852.0,202.0,673284.787,9371379.785,-0.866161
955.0,798.0,328.0,177.0,673224.811,9371142.349,-4.557473
952.0,745.0,318.0,190.0,673255.09,9371120.769,-5.710746
1286.0,1407.0,921.0,208.0,673263.138,9371296.592,-0.876773
919.0,754.0,337.0,187.0,673155.844,9371085.811,-4.527473
879.0,718.0,366.0,189.0,673188.855,9371093.513,-2.220746
1173.0,1242.0,827.0,199.0,673233.647,9371212.239,-0.843955
1263.0,1388.0,1053.0,260.0,673430.707,9371328.84,-1.014126
1358.0,1498.0,1067.0,253.0,673308.266,9371349.509,-1.013054
1059.0,1131.0,762.0,202.0,673213.73,9371257.311,-0.777357
860.0,653.0,309.0,191.0,673075.875,9371144.143,-7.8436
1194.0,1314.0,996.0,251.0,673434.854,9371307.149,-1.044126
1184.0,1138.0,460.0,185.0,673156.823,9371272.347,-2.659245
955.0,798.0,328.0,177.0,673222.862,9371140.751,-5.517473
883.0,814.0,446.0,208.0,673059.772,9371062.052,-2.800406
1224.0,1356.0,1061.0,293.0,673397.707,9371349.61,-1.063955
872.0,718.0,340.0,187.0,673143.481,9371135.506,-3.637191
1194.0,1314.0,996.0,251.0,673436.358,9371308.273,-1.194126
758.0,563.0,331.0,204.0,673105.995,9371040.1,-6.414119
851.0,716.0,341.0,185.0,673182.435,9371108.613,-3.597473
1041.0,876.0,347.0,187.0,673337.193,9371153.308,-3.767357
1346.0,1443.0,1013.0,234.0,673434.105,9371376.69,-0.810699
854.0,645.0,314.0,193.0,673056.027,9371132.863,-7.5636
975.0,812.0,326.0,174.0,673209.357,9371130.612,-4.767473
883.0,814.0,446.0,208.0,673056.337,9371064.503,-1.800406
943.0,749.0,333.0,198.0,673125.55,9371177.921,-4.5536
1224.0,1319.0,906.0,225.0,673248.601,9371231.455,-0.837357
938.0,726.0,333.0,188.0,673112.827,9371169.829,-5.8536
1273.0,1273.0,577.0,179.0,673309.428,9371206.838,-1.967473
883.0,814.0,446.0,208.0,673057.744,9371060.097,-3.017191
1302.0,1420.0,1079.0,269.0,673434.897,9371331.151,-0.664126
1140.0,1193.0,779.0,202.0,673268.366,9371216.773,-0.977357
1189.0,1275.0,810.0,189.0,673227.613,9371277.468,-1.496773
1175.0,1271.0,833.0,201.0,673248.032,9371286.288,-0.846773
1077.0,976.0,391.0,180.0,673208.647,9371315.891,-3.379245
1175.0,1245.0,843.0,208.0,673244.045,9371220.822,-0.963955
1278.0,1440.0,1112.0,264.0,673447.111,9371324.328,-1.034126
943.0,773.0,330.0,197.0,673129.382,9371180.041,-3.4936
1263.0,1388.0,1053.0,260.0,673431.209,9371327.652,-1.064126
1020.0,855.0,342.0,171.0,673294.109,9371136.406,-4.600746
1263.0,1388.0,1053.0,260.0,673432.478,9371325.319,-0.957422
1050.0,1089.0,806.0,223.0,673363.069,9371380.221,-0.753054
1135.0,1070.0,487.0,183.0,673178.896,9371246.207,-1.7836
950.0,939.0,517.0,189.0,673148.503,9371192.811,-1.123953
1248.0,1161.0,478.0,178.0,673132.811,9371252.202,-2.519245
899.0,769.0,382.0,194.0,673133.924,9371182.805,-2.3636
1120.0,1229.0,961.0,283.0,673409.876,9371300.736,-0.680809
738.0,515.0,310.0,197.0,673078.643,9371029.153,-9.944119
1223.0,1158.0,500.0,176.0,673161.79,9371233.065,-2.1936
1042.0,871.0,330.0,174.0,673302.435,9371139.935,-4.570746
1338.0,1469.0,1151.0,284.0,673442.761,9371330.453,-0.654126
919.0,754.0,337.0,187.0,673159.086,9371081.232,-3.180746
1346.0,1443.0,1013.0,234.0,673434.484,9371377.036,-0.800699
1015.0,1016.0,552.0,199.0,673027.898,9371083.014,-1.242304
1277.0,1374.0,955.0,219.0,673289.812,9371259.45,-0.793955
1309.0,1457.0,1106.0,285.0,673347.466,9371306.425,-0.673955
1188.0,1213.0,635.0,189.0,673376.231,9371445.765,-1.846161
1133.0,1242.0,931.0,243.0,673424.925,9371297.555,-0.710809
952.0,895.0,422.0,181.0,673109.484,9371232.643,-2.099245
904.0,902.0,472.0,185.0,673149.611,9371184.883,-1.133953
1172.0,1272.0,884.0,210.0,673231.698,9371243.963,-0.717357
950.0,939.0,517.0,189.0,673148.179,9371195.284,-1.043953
1198.0,1143.0,459.0,176.0,673168.845,9371282.543,-2.579245
1246.0,1388.0,1032.0,253.0,673421.054,9371303.655,-0.710809
1121.0,1168.0,687.0,192.0,673278.107,9371209.477,-1.547357
1344.0,1517.0,1181.0,279.0,673451.474,9371323.557,-0.944126
1226.0,1159.0,491.0,182.0,673138.104,9371266.344,-2.533953
847.0,744.0,422.0,204.0,673061.777,9371064.122,-2.737191
1194.0,1129.0,447.0,176.0,673308.529,9371186.814,-2.767357
1017.0,1021.0,627.0,197.0,673026.673,9371077.054,-0.962304
1321.0,1292.0,662.0,186.0,673325.005,9371218.434,-1.407473
1342.0,1326.0,651.0,182.0,673318.588,9371213.759,-1.807473
1263.0,1388.0,1053.0,260.0,673433.381,9371323.041,-1.107422
1173.0,1267.0,906.0,229.0,673414.297,9371361.752,-1.160699
1220.0,1246.0,785.0,202.0,673358.275,9371444.025,-1.056161
1302.0,1420.0,1079.0,269.0,673430.353,9371330.13,-1.024126
1152.0,1094.0,457.0,189.0,673188.819,9371275.865,-1.907357
1234.0,1229.0,646.0,196.0,673135.724,9371316.226,-1.643953
1278.0,1440.0,1112.0,264.0,673449.533,9371323.286,-0.994126
1015.0,1016.0,552.0,199.0,673027.662,9371081.629,-0.902304
863.0,752.0,432.0,179.0,673155.014,9371146.422,-1.590534
1334.0,1457.0,1056.0,236.0,673308.743,9371350.106,-0.693054
937.0,941.0,573.0,189.0,673278.034,9371183.121,-0.897473
1345.0,1499.0,1120.0,271.0,673313.474,9371352.412,-1.023054
1201.0,1341.0,976.0,238.0,673361.363,9371245.535,-0.730809
919.0,754.0,337.0,187.0,673153.502,9371083.697,-4.257473
1378.0,1510.0,1158.0,281.0,673313.049,9371331.862,-0.936773
1175.0,1271.0,833.0,201.0,673245.309,9371284.333,-0.816773
862.0,797.0,482.0,190.0,673154.275,9371152.193,-0.930534
979.0,817.0,337.0,182.0,673241.866,9371156.057,-4.877473
1174.0,1088.0,441.0,177.0,673311.812,9371184.354,-2.797357
1344.0,1517.0,1181.0,279.0,673452.413,9371323.896,-0.924126
1201.0,1341.0,976.0,238.0,673363.327,9371246.976,-0.730809
934.0,728.0,338.0,201.0,673062.593,9371193.312,-6.699245
976.0,1043.0,797.0,258.0,673414.093,9371292.086,-1.214126
1201.0,1132.0,450.0,185.0,673178.813,9371283.335,-2.493953
1286.0,1260.0,551.0,171.0,673297.911,9371198.078,-2.177473
896.0,721.0,326.0,189.0,673161.698,9371096.217,-5.590534
1278.0,1440.0,1112.0,264.0,673441.87,9371324.723,-0.647422
1038.0,856.0,346.0,184.0,673248.452,9371161.662,-4.217473
1059.0,1131.0,762.0,202.0,673214.411,9371256.813,-0.737357
1309.0,1457.0,1106.0,285.0,673345.271,9371304.604,-0.693955
992.0,840.0,355.0,181.0,673142.819,9371074.371,-3.564119
1208.0,1351.0,1014.0,267.0,673399.564,9371350.982,-1.043955
1162.0,1276.0,982.0,274.0,673408.875,9371298.219,-1.220809
1173.0,1267.0,906.0,229.0,673415.856,9371362.888,-1.150699
1345.0,1499.0,1120.0,271.0,673315.408,9371353.531,-0.993054
1208.0,1297.0,865.0,203.0,673253.751,9371227.614,-0.927357
1358.0,1498.0,1067.0,253.0,673308.317,9371348.802,-0.693054
1344.0,1517.0,1181.0,279.0,673452.811,9371326.492,-1.014126
1334.0,1457.0,1056.0,236.0,673309.217,9371350.216,-0.713054
1059.0,956.0,385.0,187.0,673220.571,9371325.981,-3.459245
1052.0,1143.0,863.0,263.0,673404.976,9371278.117,-0.650809
976.0,1043.0,797.0,258.0,673411.338,9371299.073,-0.650809
1201.0,1341.0,976.0,238.0,673360.153,9371244.582,-0.740809
976.0,1043.0,797.0,258.0,673412.536,9371295.415,-1.164126
990.0,810.0,346.0,195.0,673005.823,9371145.742,-5.322304
1101.0,1077.0,591.0,186.0,673210.366,9371192.612,-2.117191
904.0,871.0,512.0,194.0,673151.829,9371169.706,-1.003953
976.0,1043.0,797.0,258.0,673411.282,9371299.566,-0.690809
1285.0,1350.0,863.0,192.0,673440.387,9371381.176,-0.950699
1050.0,1089.0,806.0,223.0,673366.854,9371383.473,-0.833054
1256.0,1309.0,805.0,202.0,673334.013,9371225.187,-1.010809
1011.0,1016.0,539.0,177.0,673285.43,9371188.766,-2.177473
889.0,814.0,466.0,192.0,673035.741,9371089.817,-2.680406
770.0,639.0,370.0,218.0,673112.593,9371046.811,-2.254119
995.0,988.0,606.0,181.0,673150.146,9371180.837,-1.143953
1263.0,1388.0,1053.0,260.0,673432.329,9371320.744,-1.057422
844.0,747.0,390.0,202.0,673173.624,9371087.186,-1.930746
991.0,936.0,561.0,189.0,673150.389,9371179.34,-1.103953
1173.0,1242.0,827.0,199.0,673236.607,9371214.738,-0.853955
995.0,988.0,606.0,181.0,673150.271,9371180.072,-1.133953
1140.0,1193.0,779.0,202.0,673264.408,9371219.647,-1.037357
918.0,783.0,372.0,186.0,673099.556,9371224.53,-2.549245
1303.0,1411.0,935.0,217.0,673271.321,9371301.188,-1.356773
1318.0,1475.0,1032.0,227.0,673284.653,9371309.716,-1.186773
1312.0,1507.0,1154.0,292.0,673325.668,9371351.668,-0.883054
1321.0,1492.0,1165.0,286.0,673357.444,9371314.919,-0.893955
910.0,703.0,322.0,192.0,673056.269,9371188.041,-6.869245
943.0,749.0,333.0,198.0,673127.265,9371178.801,-3.1036
1101.0,1077.0,591.0,186.0,673213.993,9371195.682,-1.007191
746.0,564.0,317.0,200.0,673064.921,9371041.0,-11.164119
1302.0,1445.0,1157.0,316.0,673373.067,9371328.602,-0.913955
1080.0,1053.0,502.0,186.0,673123.004,9371244.13,-2.149245
1163.0,1206.0,736.0,197.0,673270.959,9371214.85,-1.127357
1334.0,1457.0,1056.0,236.0,673308.882,9371350.151,-0.713054
1201.0,1132.0,450.0,185.0,673171.706,9371288.701,-2.663953
987.0,936.0,456.0,196.0,673130.538,9371069.498,-2.840746
1266.0,1441.0,1127.0,318.0,673383.589,9371337.476,-0.943955
882.0,863.0,546.0,187.0,673163.987,9371152.861,-1.077191
1206.0,1343.0,1030.0,257.0,673448.222,9371316.974,-1.054126
1331.0,1480.0,1124.0,281.0,673302.918,9371394.913,-0.676161
935.0,737.0,324.0,183.0,673260.496,9371122.884,-5.450746
1263.0,1388.0,1053.0,260.0,673432.4,9371320.68,-1.077422
1007.0,875.0,361.0,199.0,673017.567,9371104.124,-4.332304
1151.0,1239.0,863.0,217.0,673225.645,9371248.571,-0.737357
919.0,754.0,337.0,187.0,673152.991,9371083.189,-4.017473
888.0,759.0,363.0,172.0,673282.718,9371131.977,-3.650746
992.0,840.0,355.0,181.0,673140.266,9371073.574,-3.580746
1369.0,1551.0,1262.0,359.0,673465.191,9371344.043,-0.737422
1286.0,1260.0,551.0,171.0,673299.123,9371198.95,-2.077473
863.0,752.0,432.0,179.0,673151.465,9371142.105,-2.317191
994.0,902.0,385.0,182.0,673344.413,9371155.771,-2.507357
986.0,806.0,331.0,187.0,673019.577,9371157.271,-6.212304
1380.0,1527.0,1125.0,250.0,673461.229,9371374.784,-0.710699
918.0,783.0,372.0,186.0,673096.897,9371222.093,-3.179245
1120.0,1229.0,961.0,283.0,673409.312,9371300.425,-0.700809
1223.0,1380.0,1034.0,275.0,673348.676,9371368.063,-0.703054
1098.0,1049.0,527.0,176.0,673382.52,9371440.506,-1.626161
869.0,678.0,323.0,181.0,673037.028,9371171.956,-7.162304
872.0,718.0,340.0,187.0,673140.842,9371133.179,-4.747191
1274.0,1417.0,1036.0,248.0,673312.58,9371278.371,-0.733955
1188.0,1213.0,635.0,189.0,673372.068,9371449.446,-1.856161
1278.0,1440.0,1112.0,264.0,673448.261,9371323.719,-0.984126
1188.0,1230.0,727.0,187.0,673367.419,9371449.719,-1.516161
1056.0,941.0,383.0,190.0,673225.89,9371330.376,-3.456161
758.0,563.0,331.0,204.0,673107.843,9371041.909,-5.814119
758.0,563.0,331.0,204.0,673106.956,9371041.018,-5.964119
1234.0,1229.0,646.0,196.0,673137.9,9371313.775,-1.623953
1246.0,1388.0,1032.0,253.0,673420.26,9371300.233,-0.680809
1007.0,875.0,361.0,199.0,673019.625,9371100.905,-4.042304
898.0,695.0,326.0,200.0,673105.831,9371164.519,-6.3936
921.0,862.0,498.0,195.0,673068.666,9371070.296,-2.317191
883.0,679.0,314.0,184.0,673129.308,9371123.546,-6.257191
904.0,871.0,512.0,194.0,673152.6,9371164.575,-1.110534
851.0,716.0,341.0,185.0,673183.096,9371109.205,-3.377473
1358.0,1498.0,1067.0,253.0,673308.647,9371349.854,-0.723054
1344.0,1517.0,1181.0,279.0,673452.561,9371327.84,-0.834126
1223.0,1158.0,500.0,176.0,673169.082,9371238.983,-2.0636
1151.0,1239.0,863.0,217.0,673226.246,9371248.165,-0.777357
1011.0,855.0,340.0,189.0,673011.209,9371114.064,-4.452304
1123.0,1075.0,452.0,184.0,673330.191,9371170.755,-2.747357
1070.0,1184.0,913.0,269.0,673416.339,9371305.28,-0.690809
976.0,1043.0,797.0,258.0,673411.474,9371299.439,-0.700809
1312.0,1507.0,1154.0,292.0,673320.304,9371352.892,-0.943054
1137.0,1189.0,767.0,195.0,673210.942,9371266.049,-0.916773
1222.0,1340.0,1038.0,261.0,673439.966,9371310.812,-1.164126
1007.0,858.0,342.0,188.0,673020.011,9371100.297,-4.032304
1162.0,1276.0,982.0,274.0,673408.801,9371298.5,-0.940809
1280.0,1291.0,649.0,177.0,673281.355,9371207.033,-1.757357
943.0,755.0,330.0,195.0,673028.51,9371164.651,-6.852304
873.0,680.0,317.0,196.0,673112.776,9371108.844,-6.407191
929.0,742.0,330.0,175.0,673249.286,9371118.39,-5.700746
1286.0,1260.0,551.0,171.0,673297.955,9371194.721,-2.157357
1338.0,1469.0,1151.0,284.0,673444.507,9371330.211,-0.664126
1108.0,1077.0,597.0,186.0,673384.974,9371438.423,-1.666161
1358.0,1498.0,1067.0,253.0,673308.081,9371349.59,-0.273054
897.0,690.0,330.0,197.0,673122.485,9371117.131,-6.627191
874.0,719.0,330.0,179.0,673039.934,9371116.121,-5.720406
976.0,1043.0,797.0,258.0,673414.089,9371292.278,-1.194126
943.0,749.0,333.0,198.0,673128.361,9371179.46,-3.3336
1234.0,1229.0,646.0,196.0,673131.362,9371313.541,-1.643953
847.0,744.0,422.0,204.0,673061.738,9371062.056,-2.830406
1093.0,1123.0,670.0,181.0,673204.059,9371261.033,-0.956773
872.0,755.0,364.0,189.0,673149.314,9371140.395,-2.127191
871.0,794.0,463.0,217.0,673116.46,9371050.416,-1.304119
1133.0,1242.0,931.0,243.0,673420.331,9371298.949,-0.700809
1015.0,1016.0,552.0,199.0,673027.521,9371080.71,-0.932304
1188.0,1213.0,635.0,189.0,673373.284,9371448.505,-1.856161
1248.0,1309.0,773.0,190.0,673279.874,9371375.633,-0.906161
1240.0,1159.0,459.0,181.0,673140.185,9371251.978,-2.473953
1305.0,1443.0,1073.0,247.0,673382.707,9371261.397,-0.700809
1292.0,1442.0,1138.0,308.0,673363.055,9371320.478,-0.943955
1269.0,1404.0,1065.0,273.0,673331.322,9371293.304,-0.683955
1129.0,1004.0,396.0,175.0,673319.092,9371179.086,-3.237357
1070.0,913.0,356.0,198.0,673008.811,9371117.973,-4.762304
919.0,754.0,337.0,187.0,673159.805,9371081.499,-3.140746
995.0,1052.0,747.0,224.0,673373.292,9371388.808,-0.713054
1426.0,1604.0,1309.0,373.0,673479.528,9371363.243,-0.680699
1156.0,1208.0,841.0,225.0,673256.988,9371232.485,-0.903955
870.0,775.0,471.0,199.0,673215.503,9371104.364,-1.150746
1041.0,986.0,473.0,185.0,673205.859,9371188.697,-2.217191
744.0,546.0,315.0,207.0,673074.05,9371045.621,-10.814119
